path	sha256	category	external_citers	status	durable_destination	record_disposition	consumed_by	shipped_evidence	open_owner_decisions	rationale
.myrobots/plans/face-specs-batch-5-review.html	f1dc759391c1090808fd4b22a13f4fa8080449412124659239ba9d25892ada17	investigation	0	stale	none	consume-stage4	#1766, #1748, #1758, #1692, #1719, #1878, #2163, #1718, #1672, #2021, #1450	Rendered owner-review page of the batch-5 specs; its verdict table says hypercube 'Blocked' (module deleted #1448) and cofefve 'Promote' (built #1450), and every other row's module is now in STRICT_FACES.	none	A derived HTML render (tile mockups at 192×180) of the twelve markdown specs with nothing the .md files do not carry; it belongs with the batch-5 package and archives with it once the 3-leg gate is recorded.
.myrobots/plans/face-specs-batch-5-slewSwitch.md	f6dbdbdd6018ca775acc542120f563f26874fca830b67df2590b7c0d807682dd	investigation	0	stale	none	consume-stage4	#1719 (c04e6b2a0c); DSP fix #1712	'slewSwitch' in STRICT_FACES (~L1461); face PR #1719 (c04e6b2a0c, 'the glitch-free crossfade that added a 41.4% overshoot'); packages/dsp/src/slewswitch.ts comment documents the equal-power→equal-gain crossfade fix (#1712) and now states random mode pulses EOC on every step (line ~101), answering §2-iii; the `signal-flow` sidebar kind it proposes was deleted (#1468).	LENGTH=1 bit-silencing step_idx/eoc (spec §7-B: 'arguably correct, arguably eoc should fire once per clock') is not visibly decided in the tree.	Consumed face spec whose headline defect (√2) was fixed in its own PR and whose face shipped; the two-utilities-no-shared-state proof is module-specific.
.myrobots/plans/face-specs-batch-5-swolevco.md	f4d649f04f498f08b805abdf902612a2b138008e0c6cbbadf31204348b47c174	investigation	0	stale	none	consume-stage4	#1878 (241874145a)	'swolevco' in STRICT_FACES (~L2193); face PR #1878 (241874145a); STRICT_FACES note records that the '+0.574 DC' was a 0.25 s window artefact (reads −0.052 over 2 s) and the 15.2 dB sum_out swing is not a beat (detune 0.000000 Hz), superseding §4-A/§4-E; CV-path fix #1669 (634d1f2199).	none — the ratio-DC and SUM-swing 'owner/DSP look' items were resolved by re-measurement in the face PR.	Consumed face spec; two of its 'ALREADY-WRONG' audio claims were refuted by the promoting PR's own measurement, so the record is evidence of a corrected instrument, not an open defect list; the mode-gated-control lesson is carried by the INDEX.
.myrobots/plans/face-specs-batch-5-timelorde.md	76ac07abfc6ca6e97001344cf4af71235317d138a2d6ad6c6aad40f4c7f6e3cd	investigation	0	stale	none	consume-stage4	#2163 (b22850e097)	'timelorde' in STRICT_FACES (~L4049); face PR #2163 (b22850e097); timelorde.ts now declares a `timelorde-tap` family (TAP tempo as a CALL writing `bpm`), closing §7-C; docs.outputs for 8x/4x/2x now say the multipliers are 'exact from the very first beat' — the (multiplier−1) pulse deficit in §1 is superseded by a scheduler change; #2368 (isPlaying migration) post-dates the spec.	none	Consumed face spec whose headline finding (multiplier deficit) no longer holds in the tree and whose TAP prerequisite shipped as a family; the 'integrating metric is blind to redistribution' lesson is carried by the INDEX §6-C.
.myrobots/plans/face-specs-batch-5-unityscalemathematik.md	5fe4dfa8417d3a581eb503ef249cdc823c520fad11145dc8eb240ed0f6667fd1	investigation	0	stale	none	consume-stage4	#1718 (9cdbbc1926)	'unityscalemathematik' in STRICT_FACES (~L1519, 'Q15, COHORT 3 — the curve-morph attenuverter'); promoted in #1718 (9cdbbc1926) — the record's NO FACE ON MERIT verdict was overridden; CV-path audit art/scenarios/unityscalemathematik/cv-path.test.ts.	none	The verdict was reversed by the tree (face shipped), so the record's conclusion is stale; its only durable output (signed comparison for attenuverters) is already in the INDEX §6-D.
.myrobots/plans/face-specs-batch-5-warrensspectrum.md	35690c0e1eeb3df9592711fa6063a01422f92ab82ead87e2427c0f2d091dabfa	investigation	0	stale	none	consume-stage4	#1672 (eb07a62469)	'warrensspectrum' in STRICT_FACES (~L934) with a filterbank bank panel; face PR #1672 (eb07a62469); CV-path audit art/scenarios/warrensspectrum/cv-path.test.ts; the `resynthLevel` id survives as 'Bank Wet' (warrensspectrum.ts:377) and engineFreeze is unchanged.	Renaming `resynthLevel` (contract change) and FREEZE-at-spawn boot-silence behaviour (§8-B) are not visibly decided in the tree; the `gate` FREEZE port 'NOT DETERMINED' browser check is unrecorded.	Consumed face spec; the engine-gated BANDS readout and bank panel shipped, the rank-7/signal-flow arguments are obsoleted by #1480/#1468, and the remaining items are module-specific owner calls.
.myrobots/plans/face-specs-batch-5-wavecel.md	334e0aedb66d0111d2c0bf81508d1e86d08cec996b60ef85094b64dba62a17f7	investigation	0	stale	skill:audio-runtime	consume-stage4	#2021 (cf771ce035)	'wavecel' in STRICT_FACES (~L2272) — entry records SPREAD ships bit-exactly MONO (side −34.08 dB at max) and five of ten params bit-inert at spawn, with no audio change; face PR #2021 (cf771ce035); wavecel.ts still writes `trigger_connected` via the AudioParam (line ~441), so the 2.7 ms connect click fix is not evident.	Whether SPREAD's depth should be widened (§8-A, re-pins ART + wavecel-spread-parity) and the one-quantum connect click (§8-B) remain undecided.	Consumed face spec that also carries two reusable audio-measurement lessons — a factory that gates on `livePatch.edges` makes every offline probe read gated controls as dead, and per-channel RMS is invariant to L/R correlation (mid/side is the stereo instrument) — which belong in the audio-runtime skill's stereo and factory-vs-DSP references.
.myrobots/plans/face-specs-batch-6-charlottes-echos.md	bc5074f6b3593e712dfbdef5db027c5efee1d74241a9207f276b5cb5ba6246aa	investigation	0	stale	none	consume-stage4	#1689 (808f1ebbbf)	'charlottesEchos' in STRICT_FACES (~L999, 'FACE BATCH 6 · the four-stage destructive echo … two of the five dials are a STABILITY BOUNDARY'); face PR #1689 (808f1ebbbf); packages/dsp/src/charlottes-echos.ts still has `s.driveGain = decay * (1 + k) * 0.8` (line 181) — the DSP was left untouched and the face states the boundary, as the spec prescribed; `signal-flow` block deleted (#1468).	Normalising the in-loop drive (`tanh(y·drive)/drive`, §8-A) and raising `delay.min` to 0.002 (§8-B, a contract change) remain owner calls not taken in the tree.	Consumed face spec; the dual-mono and stability-boundary findings shipped as readouts and the STRICT_FACES entry, and the remaining DSP questions are module-specific.
.myrobots/plans/face-specs-batch-6-depolarizer.md	5b17767b9ca3097c1d756b21312c04d821fca20ffd764ff8a16edfcfb86b4843	investigation	0	stale	none	consume-stage4	#2062 (ad96f2c775)	'depolarizer' in STRICT_FACES (~L2624, BATCH 18 'thin audio tail' — owner: '<4 params or not, they still need to be done'); face PR #2062 (ad96f2c775), overriding the NO FACE verdict; depolarizer.ts and polarizer.ts remain separate modules — the §3 merge did not happen.	The polarizer/depolarizer merge into one `polarize` module with a DIRECTION param (§3) and a CV input on DEPTH (§5-E) are unresolved owner calls; the §5-A doc claim ('feed … a 0..1 CV input') versus the cv-scale ±1 convention is not visibly corrected.	Consumed face spec whose verdict was overruled by the owner's thin-tail ruling; the polarity-blind-metric lesson is a variant of INDEX §6-D and the merge proposal is an open decision, not a shipped design.
.myrobots/plans/face-specs-batch-6-flipper.md	8bc3221eb49e30d1d1faab5b42cf56c6b44c13d9c1fc1d53ab85a166b3dbbe71	investigation	0	stale	skill:audio-runtime	consume-stage4	#2062 (ad96f2c775)	'flipper' in STRICT_FACES (~L2625) as one of the two zero-param faces that rank NOTHING ('why `dockFacePlan` now refuses an empty `__all` band'); face PR #2062 (ad96f2c775) — the record's 'A FACE IS NOT POSSIBLE … PERMANENT' ruling was overridden by the platform change; flipper-dsp.ts still toggles on a single `wasHigh` over max(in1,in2) with no RESET port and no hysteresis.	All three DSP fixes (per-input edge detection so a held gate cannot jam the toggle; a RESET input; hysteresis/debounce via GATE_LO) are still unimplemented and the def docs still describe the OR'd two-source case as supported.	The face verdict is stale (zero-param faces became expressible), but §3.4's finding — per-sample edge detection is correct for COUNTING yet insufficient for a LATCHING consumer fed a noisy signal, and a max()-OR discards overlapping edges — and §7's ART-drives-the-pure-core-not-the-worklet blindness are trigger/gate and factory-vs-DSP invariants for the audio-runtime skill.
.myrobots/plans/face-specs-batch-6-fourplexer.md	c8cf76b22920ab7e173fd86fafe5553643e5490175939735e5768abd37e0622d	investigation	0	stale	skill:audio-runtime	consume-stage4	#1871 (414c20ffb9); storm fix #1484	'fourplexer' in STRICT_FACES (~L886, single unlabelled band); face PR #1871 (414c20ffb9, 'its four selectors had NO NAMES' — the §7 `options` roster); gate-advance write storm coalesced host-side (#1484; fourplexer.ts ~L232 'leading+trailing throttle'); packages/dsp/src/fourplexer.ts:136 still tests `g > 0.5` (not `>= GATE_HI`).	The `> 0.5` vs `>= GATE_HI` threshold change (an audio change that would re-pin art/baselines/fourplexer) is still open; the docs.explanation 'never a blend' vs the 4 ms declick was not verified as corrected.	Consumed face spec; its §5 seam finding — a bare `0.5` literal with `>` in a DSP file that never names GATE_HI, versus the gatemaiden mirror-by-value pattern — is a trigger/gate invariant worth one line in the audio-runtime skill.
.myrobots/plans/face-specs-batch-6-gatemaiden.md	26723f23dee8e4d69b2dfdd61867fe0a5af116c8c12529953b46372bb06a72f1	investigation	0	stale	skill:audio-runtime	consume-stage4	#2044 (2871eef857); promotion #2025	'gatemaiden' in STRICT_FACES (~L2550); STRICT_FACES line landed in #2044 (2871eef857, correcting promotion #2025); gatemaiden.ts now declares `options` on trigShape (line ~95) and its docs.controls.trigShape states TRI is above 0.5 for only 2.5 ms of the 5 ms envelope — §8-A and §8-F closed.	none	Consumed face spec whose doc/vocabulary defects shipped as fixes; its §2-B measurement — a TRI trigger's above-threshold window (120 samples) is shorter than one 128-sample render quantum, so per-block main-thread readers miss 6.7% of pulses while per-sample worklet consumers are exempt — is a reusable trigger/gate/edge lesson for the audio-runtime skill.
.myrobots/plans/face-specs-batch-6-mixmstrs.md	7f6aa47c822ef8d26dc5e51339d9dccfd1af7839bce91d5aece5d5c8d4f575ac	investigation	0	stale	skill:audio-runtime	consume-stage4	#1738 (7e6f060f0b)	'mixmstrs' in STRICT_FACES (~L1261) — entry cites the three hero readouts and the comp-macro clobber (+29.174 dB); consuming commit 7e6f060f0b (#1738, merged despite its REVIEW-HOLD title, ancestor of origin/main); mixmstrs.ts:954 now applies the comp macro only `if (def.id in node.params)` and ~L1095 'never clobbers a manual triple' — §7-A fixed; #2362 moved the record band off the mixer, so the 91-param count is stale; no `pan1` exists (stereo-plan PR-6 not landed).	Whether compEnable should ship at 0 while thresh/ratio ship at usable values (§10-B), a send-bus master trim (§10-G), and stereo VU taps to replace the anti-phase-blind mono-sum meter (§10-D) remain owner calls.	Consumed face spec of the largest face; the comp-macro load bug it found is fixed and the param roster has since changed, but its instrument lesson — on a symmetric multi-channel module a probe that feeds one channel measures the patch, not the module, and a mono-sum meter is blind to anti-phase — is reusable factory-vs-DSP judgment for the audio-runtime skill.
.myrobots/plans/face-specs-batch-6-polarizer.md	9cf06c33a69d7e0f6d0dd7208e57fa49d6d27b71bf6ed9707fd40774f83f6c17	investigation	0	stale	none	consume-stage4	#2062 (ad96f2c775)	'polarizer' in STRICT_FACES (~L2627, BATCH 18 thin audio tail); face PR #2062 (ad96f2c775), overriding the NO FACE verdict; polarizer.ts still `type: 'polarizer'` with no DIRECTION param and docs.explanation still says 'It is the exact inverse of DEPOLARIZER' (line 70) — §7-A's doc defect is still live.	The polarizer/depolarizer merge (§3.4, contract change with a saved-patch migration), a CV input on DEPTH (§7-E), and correcting the 'exact inverse' doc claim (true only at depth=1) are unresolved.	Consumed face spec whose verdict was overruled by the owner's thin-tail ruling; the least-squares-affine-fit instrument note is a variant of INDEX §6-D, and the merge case is an open owner decision the manifest should surface rather than a shipped design.
.myrobots/plans/face-specs-batch-6-sample-hold.md	a3810875f24e1727974fbe4256cc8ff28f12434e682e00ae5c762589370ab729	investigation	0	stale	none	consume-stage4	#2066 (a66e2214d6); module-face-lint/VRT leg of the 3-leg gate not run here	sampleHold in STRICT_FACES (strict-faces.ts:2598); `face:` block in packages/web/src/lib/audio/modules/sample-hold.ts with the spec's §7-D ask landed (`options: SAMPLE_HOLD_SCALES.map(...)` at :110); promoted by a66e2214d6 'four one-knob audio faces' (#2066); SampleHoldCard deleted with all 196 legacy cards in 622d121675 (#2349).	none	The spec's premise (no face, card readouts, PROMOTE verdict pending owner) is superseded by the shipped one-knob face and the deleted card; its measurements are module-specific and its generic instrument lessons already live in AGENTS.md #4. Nothing further to extract.
.myrobots/plans/face-specs-batch-6-scaler.md	009899d26e9598c08e2aab4edf619ad8a154ed2db9e31144ef725b83561d8b7f	investigation	0	stale	none	consume-stage4	#2066 (a66e2214d6); lint/VRT leg not run here	scaler in STRICT_FACES (strict-faces.ts:2615); `face:` block in scaler.ts; promoted by a66e2214d6 (#2066); `adoptsUpstreamFrom: 'in'` still at scaler.ts:79; ScalerCard deleted (#2349).	scaler.ts:127/136 still writes gain with a hard `setValueAtTime` step (the §2-D pure-gain-family de-zip needing an owner audition) — unbuilt, unfiled per the no-issues ruling	'NO FACE ON MERIT' → PROMOTE arguments are moot: the face shipped and the card it compared against is gone. Only a DSP-audition report survives, not reusable surface knowledge.
.myrobots/plans/face-specs-batch-6-spectrograph.md	88ff7447431a475debfb2db82c35ca9a074c63016074c9b333fefd6a12778ac9	investigation	0	stale	none	consume-stage4	#2145 (8b77fe1b40); lint/VRT leg not run here	spectrograph in STRICT_FACES (strict-faces.ts:3832); `face:` block in spectrograph.ts; promoted by 8b77fe1b40 'PROMOTE spectrograph — the cut prescribed a PANEL' (#2145); `__spectrographVrtFreeze` now read inside the module; SpectrographCard deleted (#2349). Binning unchanged: `analyser.fftSize = 1024` at spectrograph.ts:216.	the §4-A binning fix (fftSize 2048 / bin-span averaging) is an owner-preview DSP change never taken; whether the '20 Hz' axis prose was corrected was not re-verified	The shared-surface-component precondition it argued for is moot now that cards are deleted and the face carries the per-frame engine read. Its measured row→bin defect remains a report against the DSP, not surface knowledge.
.myrobots/plans/face-specs-batch-6-stereovca.md	cf6e3fa4829d00e4d8e7096c036200998c9ea01f246e903c2a4e778cd45b4a8c	investigation	0	stale	none	consume-stage4	#1969 (5e1b45710b); lint/VRT leg not run here	stereovca in STRICT_FACES (strict-faces.ts:2220); promoted by 5e1b45710b 'PROMOTE stereovca — its LEVEL knob is bit-exactly inert at spawn' (#1969); StereovcaCard deleted (#2349). stereovca.ts still declares no `stereoPairs` and the worklet has no knob de-zip (grep empty) — §10-B/§10-F unbuilt.	#1962 (ships bit-silent at defaults; unity at both ends of OFFSET, MUTE at centre) was flagged owner-ears; the knob de-zip DSP fix (re-pins both ART baselines) and the stereoPairs contract change remain undecided	Design input for a face that shipped; the 'fader is not a ParamCellKind' blocker it was written behind is long gone. Its instrument lessons (window artifact faked a ring-mod signature) duplicate the queue file's generic rules.
.myrobots/plans/face-specs-batch-6-wavetable-vco.md	ae74b7983098b5c4e56816e75bc640de58d0ad327beaf3c4784f14fce5e81694	investigation	0	stale	none	consume-stage4	#1682 (842e16ddea); lint/VRT leg not run here	wavetableVco in STRICT_FACES (strict-faces.ts:965); promoted by 842e16ddea 'WAVETABLE VCO — the timbre-sweep oscillator, and the half-contract FM/PM knob it was hiding (#1681)' (#1682), later 740bac121b (#1971); def fmAmount/pmAmount `min: -1` at wavetable-vco.ts:118-119; card (the §8-A divergence) deleted (#2349).	none	Its headline card-vs-def defect was paid in the face PR (queue §8 M7) and the card no longer exists; the audit is re-derived by art/scenarios/wavetable-vco/cv-path.test.ts on every run, so the record is spent.
.myrobots/plans/face-specs-batch-7-cartesian.md	77563a5dcf896bbc7ab3e1ead0becf4d6feb25bc707cffa3c1d4a4415b96890a	investigation	0	stale	skill:audio-runtime	consume-stage4	#2200 (9889d905c4) with #1484 (243c693523) for the def half; lint/VRT leg not run here	cartesian in STRICT_FACES (strict-faces.ts:4679); dead `mode` param deleted and idle LFO write storm fixed in 243c693523 (#1484); face + typed-entry cell promoted in 9889d905c4 (#2200); CartesianCard deleted (#2349). Still live in the tree: `const gateDur = Math.max(0.01, elapsed)` at cartesian.ts:496 (gate = scheduler-tick fraction), `snh` declared at :146, and zero `createEdgeCounter` imports (hand-rolled LFO edge scan).	cartesian's gate width is still a fraction of the ~25 ms scheduler tick (cartesian.ts:496), which keeps `snh` unreachable at every declared gateLength — the fix changes the sound of saved racks and needs an owner audition; unfiled per the no-issues ruling	The face shipped (by a typed-entry panel, not the PF-22 grid it proposed), so the surface half is consumed; the measured gate-law defect family (gate width from the tick or the bpm param under an external clock; hand-rolled edge scans) is a reusable audio invariant still live in this module and in kria.
.myrobots/plans/face-specs-batch-7-clipplayer.md	a8c2aac5f6729407d391a6dc0817f82813c94894214d42cc98eb173e45837c99	investigation	0	stale	adr	evidence-archive	n/a (superseded, not consumed — the face came from #2326, not this spec)	'DO NOT PROMOTE' overturned: clipplayer in STRICT_FACES (strict-faces.ts:6749) via 9927cb3acb 'clipplayer: face + STRICT_FACES — the launch grid, piano roll and transport promoted out of the legacy card' (#2326), b61fa0ae16 (#2336), b454185235 (#2347); legacy-fallback.ts header records the NON_SHELL_LANE_TYPES snowflake clause is now EMPTY; §4-A doc defect fixed (clipplayer.ts:285-286 now say '3-octave'); ClipplayerCard deleted (#2349).	none (the retirement plan's 'card stays, no face' disposition for clipplayer is itself stale — code wins: the face shipped)	The split-brain refusal and the 3356-line card inventory describe a UI that no longer exists, but §1d–§1f record shipped product decisions (Deluge reference bar, per-lane STOP to its own wrap, view-local state never synced, record commits outside undo) whose 'why' belongs in an ADR beside docs/design/clip-launcher.md.
.myrobots/plans/face-specs-batch-7-kria.md	21e470d05629fd9ec6bdf858bd722ff6e55c7d678f4e8c52950165dd63e4c4e3	investigation	0	stale	skill:audio-runtime	evidence-archive	n/a (superseded; the module was consumed via .myrobots/2026-08-23-bespoke-wave3/kria → #2171)	'DO NOT PROMOTE — build K1 first' overturned: K1 built (kria docs list TRG/NTE/OCT/DUR/PRB/GLD/RAT lanes; packages/web/src/lib/ui/modules/kria/KriaGridPanel.svelte, kria-cell-actions.ts, kria-writes.ts) and kria promoted in 6e93ff12e7 'PROMOTE kria — the first faced SEQUENCER' (#2171); kria in STRICT_FACES (strict-faces.ts:4145); bespoke package .myrobots/2026-08-23-bespoke-wave3/kria/. K2 still unstarted: kria.ts:539 `const stepDur = 60 / Math.max(1, bpm) / 4` feeds gate width under a cable clock.	K2 — under an external clock the gate width is still derived from the bpm param (kria.ts:539), so gates overlap at low bpm against a fast cable; an audible change to externally-clocked racks needing owner audition. `cueSteps` writer status not re-verified.	Its verdict and blocker analysis are superseded by the shipped bespoke face, so it is a historical investigation; the still-live §3-B gate-width finding is the same audio invariant the cartesian record routes to the audio-runtime skill.
.myrobots/plans/face-specs-batch-7-macseq.md	18a1eb9e5eb16d8b716b3345d39973e8b1f9285025f54337227c27177c528f6e	investigation	0	stale	none	remove	n/a (module deleted before any face shipped)	packages/web/src/lib/audio/modules/macseq.ts does not exist on origin/main — deleted in cef7c16c06 'delete the five sequencers deprecated by CLIP PLAYER (held for owner testing)' (#2183); strict-faces.ts:4117 records the deletion.	#2183 deleted the five sequencers 'held for owner testing' — whether that hold is closed is the owner's; nothing in this spec is actionable after the deletion	A spec for a module that no longer exists; its only generalizable finding (gate width from the bpm param under an external clock) is carried by the still-live cartesian and kria records, so the raw file has no unique remaining value beyond the git tag.
.myrobots/plans/face-specs-batch-7-score.md	4787f9f26b58c68dbf30bcd72f1ffa312824689680696b7acdf2822796d5b854	investigation	0	stale	skill:audio-runtime	evidence-archive	n/a (superseded; the module was consumed via .myrobots/2026-08-24-bespoke-wave5/score → #2227)	'NO FACE ON MERIT' overturned: score in STRICT_FACES (strict-faces.ts:5241) via cea3d1a6e2 'PROMOTE score — the staff was never the blocker' (#2227); bespoke package .myrobots/2026-08-24-bespoke-wave5/score/; triplet fix present (`slotEmitPlan` at score.ts:58/:563, #1483); score-data.ts:102 `ff: 1.045`; ScoreCard deleted (#2349). Still live: `clockInAnalyser.fftSize = 2048` at score.ts:406 (the #229 42 ms ring) and no `createEdgeCounter` import.	score.ts:406 still carries the 42.7 ms clock ring and a hand-rolled edge scan (§3-D) — the shared main-thread-sequencer fix was never taken; whether the PORT_NOTES ff note and the '8-bar' DESCRIPTIONS text were corrected was not re-verified	The staff-extraction argument is moot now that the bespoke face shipped and the card is gone; the durable part is §3-D — a main-thread AnalyserNode edge ring must exceed the worst main-thread stall or edges are overwritten — which belongs with the createEdgeCounter guidance in the audio-runtime skill.
.myrobots/plans/face-specs-batch-7-writeseq.md	a69f7e7ecb15d290c28414fa78f7f662c8fb59da6380c525f58630d2304712d4	investigation	0	stale	none	remove	n/a (module deleted before any face shipped)	packages/web/src/lib/audio/modules/writeseq.ts does not exist on origin/main — deleted in cef7c16c06 (#2183) with sequencer/polyseqz/drumseqz/macseq; strict-faces.ts:4117 records it.	none beyond the #2183 'held for owner testing' hold noted on the macseq record	Spec for a deleted module; its measured defects (gate width from bpm under external clock, two gate edges per tick recording one step) cannot be acted on and the reusable half is carried by the cartesian/kria records.
.myrobots/plans/face-specs-rolling-2026-08-19.md	471db5663c090da62fec04cccd525fa8af809bfb65fc0a7a5f8cd0933ba16206	investigation	0	stale	skill:module-surfaces	evidence-archive	n/a (an index; the specs it indexes shipped via their own PRs, e.g. stereovca #1969)	Every module it specs is in STRICT_FACES on origin/main: stereovca:2220 (#1969), joystick:5755 (joystick.ts carries a `face:` block, so the #1963 block cleared), 4plexvid:2354, warrensvisions:2430, moog904b/c:2579-2580, mandelbulb:2472, ruttetra:2716, grainsOfVision:1375, moog961:2582, moog984:1347, timelorde:4049, treeohvox:1323, scope:4001, b3ntb0x:2147, bentbox:2393. Its 'there is no §27 on main' claim is superseded by .myrobots/plans/faceplate-queue-section-27-rescued.md; docs/design/face-migration.generated.md it cites is deleted.	none — the ruttetra tabbed-vs-untabbed question it held open was settled by the shipped face (DOCK_TAB_MIN_BANDS is still 7)	The index and its batch-9 specs are spent, but they carry reusable surface lessons not yet in the module-surfaces skill (grep confirmed): a spec is a hypothesis — re-measure load-bearing figures; on a VIDEO def face/noUserControl are hash-transparent while options[]/curve cost a real-GPU re-attest (inverse of audio); 'toggle' is not an AuthoredParamCell; a recommendation is not an owner ruling.
.myrobots/plans/face-specs-round-2-2026-08-01.md	0db7b55760e640ec581733f5e457ad3d1560ff98609ca0c4fdf7287a7e63c34f	investigation	0	stale	skill:module-surfaces	evidence-archive	n/a (drafts superseded by face-redo-*.md / PR #1307; faces shipped batch B)	All ten modules in STRICT_FACES (qbrt:769, delay:775, reverb:779, shimmershine:770, mixer:778, filter:776, tomtom:773, karplus:777, snaredrum:772, sixstrum:771 — batch B, 2026-08-02); the two skills its header says cite it (.claude/skills/module-faceplates.md, module-adversarial-audit.md) no longer exist (#2222) and `git grep` finds no external citer; face-redo-INDEX.md exists on main; the darwin/linux baseline split and EXEMPT_BASELINE_PAIRS it references are gone (#1458).	none	Ten spent drafts, but the defect lists are the reusable half: two independent agents invented the same false platform blocker (`getActiveEngine()` in engine-ref.ts is already reachable from plain .ts), and VRT ledgers must name every scene including STRICT_VRT_MODULES card scenes — surface-review judgment worth one reference in module-surfaces.
.myrobots/plans/faceplate-queue-2026-08-14.md	c979d514a19bbea637fa72fbe1a398673d8a08b9bb6689cecbc5e3b738bf342a	investigation	0	stale	skill:module-surfaces	evidence-archive	n/a (a queue; per-entry consuming PRs are recorded in-file, e.g. Q1 #1657, Q10 #1689, Q15 #1717, Q16 #1743, Q17 #1751, Q18 #1766, Q19 #1771–#1773)	Its derived state (32→48 promoted, `STRICT_FACES ∩ video = ∅`, an unfaced pool of 92) is superseded: STRICT_FACES on origin/main lists every Q1–Q37 module (sidecar:918, timelorde:4049, treeohvox:1323, scope:4001, swolevco:2193, attenumix:916, mixmstrs:1261, warrensspectrum:934, wavetableVco:965, charlottesEchos:999, ninelives:968, moog914/907a:1071-1072, buggles:1037, slewSwitch:1461, unityscalemathematik:1519, featurecv:1593, illogic:1659, destroy:1711, analogLogicMaths:1774, moog923:1112, moog905:2581, backdraft:2051, spirographs:853, b3ntb0x:2147, bentbox:2393, mandelbulb:2472, grainsOfVision:1375, quadralogical:3161, moog921a/b:1824-1825, fourplexer:886, moog911:1154, moog911a:1192, moogCp3:1224, moog921Vco:1887) and every §4/§22 rejection (colourofmagic:2760, onetonine:3250, shapedramps:3595, rasterize:2318, vfpgaRunner:4649, moog960:4567); docs/design/face-migration.generated.md is deleted; the legacy cards it audits are deleted (#2349).	owner-ears audio questions the lane filed before the no-issues ruling — #1883 (moog921Vco SOFT sync is a conditional hard zero), #1884 (moogCp3 mix-equation fix moves art/baselines/moog-cp3), #1913 (moog904a self-oscillation pitch/level) — resolution not verified in the tree	The queue is exhausted and every disposition it argued was settled by code, but its §5/§10/§15/§23 rules are the programme's reusable surface judgment and are absent from the module-surfaces skill (grep for hypothesis/STOP 1/readLive/glyph-resolve returns nothing): audit before the face, resolve the glyph then follow the tap, read the resolver not the precedent, video CV bridge ≠ audio CV bridge, markWatched makes rendering a DSP dependency, sample AT the declared value, predict the bot's file count.
.myrobots/plans/faceplate-queue-section-27-rescued.md	0ab80abdf6bfbc374f378c6c5d4060bc89cea6242481c6106b8a8472fc3977c6	investigation	0	stale	skill:module-surfaces	evidence-archive	n/a (the four modules shipped via batch 5 — #1916/#1919, #1927 recorded in-file; the moog993 PR was not located)	Q38–Q41 all shipped: moog902:1921, moog904a:1965 (#1916/#1919), moog912:2020 (#1927), moog993:1279 (so the #1911 prerequisite cleared) in STRICT_FACES; moog960 (§27.2, #1915) is in STRICT_FACES:4567; the Moog cards whose raw-write ledger entries §27.4–27.5 argue over were deleted with all legacy cards (#2349).	#1913 (moog904a self-oscillation, owner-ears) resolution not verified — same item as the queue record	A rescued, verbatim spec block whose build corrections are the point: measured figures reproduced while inferred prescriptions failed (never `git rm` a STRICT_VRT baseline — vrt-meta asserts it exists; count the bot's committed files against the prediction; multi-input worklet probes must be channel-aware; settled-tail vs whole-buffer windows). Those are reusable surface-build lessons; the raw-write-ledger half is moot now that cards are gone.
.myrobots/plans/fixe-video-offload-shoes1-2026-07-01.md	b65019968f5e12dee3efadf7666adbec0effbf4448e6f43542965e51dbc15203	investigation	0	current	adr	evidence-active	n/a	Re-verified on origin/main: acidwarp.ts:136 `renderLocus: 'worker'`; video/worker/worker-engine.ts:261 `getInputTexture: () => null` (input-less leaf sources only); backdraft.ts declares no `renderLocus`; no Phase-A measurement record exists — §0 shipped, Phase B not started, exactly as its 2026-08-12 header says.	(1) confirm dropping synesthesia (not GL); (2) Phase A copy-back measurement first vs building backdraft input-transfer; (3) connected-subgraph move vs single-module; (4) fold per-card present-path coalescing in or track separately — all four still unanswered	A live, owner-gated plan (memory records the worker GO with review-before-merge), so it stays active evidence; the shipped flag-gated texture co-processor architecture, the 'synesthesia is not a GL target' correction and the measure-copy-back-before-extending sequencing are a decision-and-why that belongs in an ADR rather than in a skill.
