e2e/tests/sequencer-pages.spec.ts :: drumseqz: HOLD freezes visible page while playhead advances :: waitForTimeout(200) #1	STATE	-	Settle between two totalAdvances reads; convert to expect.poll.
e2e/tests/sequencer-playhead-alignment.spec.ts :: all sequencers: playhead is exposed via engine.read("currentStep") (smoke + audit guard) :: waitForTimeout(250) #1	STATE	-	Wait for at least one tick; convert to expect.poll on currentStep being a number.
e2e/tests/shapegen-clock.spec.ts :: rising edges regenerate; within-hold window holds; stopped clock freezes regen count :: waitForTimeout(1500) #1	STATE	-	Regen-count measurement window in the stopped-clock series; convert to page-side sampling.
e2e/tests/shapegen-clock.spec.ts :: rising edges regenerate; within-hold window holds; stopped clock freezes regen count :: waitForTimeout(1500) #2	STATE	-	Same measurement-window series, third reading.
e2e/tests/shapegen-clock.spec.ts :: rising edges regenerate; within-hold window holds; stopped clock freezes regen count :: waitForTimeout(2000) #1	STATE	-	Let any pending edge land and the next would-be pulse window pass, settle before the stopped-clock measurement series.
e2e/tests/shapegen-clock.spec.ts :: rising edges regenerate; within-hold window holds; stopped clock freezes regen count :: waitForTimeout(4000) #1	STATE	-	Regen/emitted-pulse delta measurement window; the 500ms period cited derives from a BPM=30 chosen by the test, not a fixed product constant, so not PACING.
e2e/tests/shapegen-clock.spec.ts :: waitForRegen :: waitForTimeout(80) #1	STATE	-	Classic deadline+predicate poll loop; convert to expect.poll.
e2e/tests/shapegen.spec.ts :: SIZE + ROT knobs mutate params via the patch store :: waitForTimeout(100) #1	STATE	-	CORRECTED (was DEAD): real debt but not a deletion — the cellshade precedent (PR #1788) converts this write-transact-then-read shape to one expect.poll(...).toEqual({...}).
e2e/tests/shapegen.spec.ts :: SOLIDS toggle changes the rendered pixel content :: waitForTimeout(300) #1	PAINT	-	Settle for the canvas2D render loop to repaint at the new solids value before sampling luma.
e2e/tests/shapegen.spec.ts :: SOLIDS toggle changes the rendered pixel content :: waitForTimeout(400) #1	PAINT	-	Settle initial render comment before capturing the WIREFRAME-mode baseline luma.
e2e/tests/shapegen.spec.ts :: spawns + card mounts + preview canvas paints without errors :: waitForTimeout(400) #1	PAINT	-	Comment: let the rAF loop tick a few frames so the canvas2D paint runs; convert to waitFrames.
e2e/tests/shared-clock.spec.ts :: resetEpoch on one tab snaps the other tab to phase ≈ 0 :: waitForTimeout(1500) #1	STATE	-	Let phases run forward a bit so a snap-to-zero is meaningful; convert to expect.poll for the LFO phase becoming non-zero.
e2e/tests/snaredrum-face.spec.ts :: hold :: waitForTimeout(60) #1	STATE	-	Fixed-window Playwright-side sampling loop (POLLS_PER_WINDOW iterations); move the sampling page-side.
e2e/tests/snaredrum-face.spec.ts :: snaredrum face: the dock HIT and HOLD-TO-ROLL pads audition an UNPATCHED snare, and HARD writes the graph :: waitForTimeout(SLOW_RENDER ? 2500 : 1200) #1	PACING	-	Comment: the tail rings out naturally, allow a settling window; mirrors head_decay/body_decay/wire_decay (defaults 180/110/260ms to -60dB) in packages/web/src/lib/audio/modules/snaredrum.ts:100-107.
e2e/tests/snaredrum-roll.spec.ts :: SNARE DRUM real chain: SEQUENCER held gate → gate_in → CONTINUOUS two-hand roll (L + R, no gaps) :: waitForTimeout(700) #1	STATE	-	Settle for sequencer, roll and wire-bed to establish before the continuity poll starts counting.
e2e/tests/snaredrum-roll.spec.ts :: pollStereo :: waitForTimeout(pollMs) #1	STATE	-	Fixed-window Playwright-side sampling loop tracking stereo min/max; move the sampling page-side.
e2e/tests/snh-hold.spec.ts :: ch1MinMaxOverWindow :: waitForTimeout(pollMs) #1	STATE	-	Fixed-window Playwright-side sampling loop; move the sampling page-side.
e2e/tests/snh-hold.spec.ts :: setup :: waitForTimeout(500) #1	STATE	-	Bind the bridge and start sounding settle; convert to expect.poll on ch1 becoming non-null.
e2e/tests/snh-hold.spec.ts :: setup :: waitForTimeout(600) #1	STATE	-	Settle after setTransport call before continuing.
e2e/tests/soak.spec.ts :: soak: voice patch produces finite, in-range audio over 30s :: waitForTimeout(POLL_INTERVAL_MS) #1	STATE	-	Per-tick soak sampling loop over 30s checking finite/in-range audio each tick; a page-side accumulation candidate per the repo poll-loop warning.
e2e/tests/stereo-autowire.spec.ts :: an only-L and an only-R cable from DIFFERENT sources coexist on one input :: waitForTimeout(300) #1	STATE	-	Reload-free settle, nothing reconciles them away negative control; convert to expect.poll/negative-control sampling on the graph edges.
e2e/tests/sticky-note.spec.ts :: sticky reconcile: no console errors when spawning a sticky-only patch :: waitForTimeout(150) #1	STATE	-	Give the microtask-scheduled reconcile a chance to fire before checking accumulated console errors; no clean observable, closest bucket.
e2e/tests/tempo-stability.spec.ts :: tempo-stability: ${} drops the past-due backlog under a stall > lookahead, never bunches (#229/#224) :: waitForTimeout(400) #1	PACING	-	Let the catch-up tick and a couple normal steps run; mirrors LOOKAHEAD_S=0.2 in packages/web/src/lib/audio/modules/sequencer.ts:337 (and sibling modules) plus TICK_MS=25 in packages/web/src/lib/audio/scheduler-clock.ts:41.
e2e/tests/tempo-stability.spec.ts :: tempo-stability: ${} drops the past-due backlog under a stall > lookahead, never bunches (#229/#224) :: waitForTimeout(500) #1	PACING	-	Recovery: keep advancing in-tempo after the stall; same LOOKAHEAD_S/TICK_MS scheduler mechanism as above.
e2e/tests/tempo-stability.spec.ts :: tempo-stability: ${} drops the past-due backlog under a stall > lookahead, never bunches (#229/#224) :: waitForTimeout(600) #1	PACING	-	Let the lookahead window fill normally for about half a second first; same LOOKAHEAD_S=0.2 citation (sequencer.ts:337).
e2e/tests/tempo-stability.spec.ts :: tempo-stability: baseline (no jank) sequencer advance rate matches BPM :: waitForTimeout(RUN_MS) #1	PACING	-	Measures the sustained advance rate driven by the scheduler TICK_MS=25 (scheduler-clock.ts:41) / per-module LOOKAHEAD_S=0.2 (sequencer.ts:337) mechanism; a real wall-clock window is inherent to a rate measurement.
e2e/tests/textmarquee.spec.ts :: BOLD toolbar applies a bold run to the selection :: waitForTimeout(400) #1	PACING	-	mirrors the TextMarqueeCard persistModelDebounced 250ms timer before the toolbar acts, packages/web/src/lib/ui/modules/TextMarqueeCard.svelte:96.
e2e/tests/textmarquee.spec.ts :: CV params (scrollX / posX) route through the patch store :: waitForTimeout(120) #1	STATE	-	CORRECTED (was DEAD): same write-transact-then-read shape; the spec comment already cites "the cellshade spec's proven pattern".
e2e/tests/tidy-vco.spec.ts :: TIDY VCO mono chain: SEQUENCER gate+pitch → voice → audible RMS + in-tune fundamental :: waitForTimeout(60) #1	STATE	-	loop samples the scope buffer via goertzelPower each iteration; convert to a page-side expect.poll accumulating spectral scores until enough energetic frames are seen.
e2e/tests/timelorde-auto-spawn.spec.ts :: rack that already has TIMELORDE: no duplicate spawned on second mount :: waitForTimeout(750) #1	PACING	-	explicitly about 30 scheduler-clock ticks; TICK_MS=25 scheduler tick, packages/web/src/lib/audio/scheduler-clock.ts:44.
e2e/tests/timelorde-tap-tempo.spec.ts :: Spacebar taps the tempo ONLY when TIMELORDE is selected :: waitForTimeout(300) #1	STATE	-	gives an errant tap time to register before asserting BPM unchanged; sustained-no-change check, no product constant applies.
e2e/tests/timelorde-tap-tempo.spec.ts :: external clock DISABLES tap (button greyed + click & space are no-ops) :: waitForTimeout(400) #1	STATE	-	same must-not-change pattern after forcing taps against a disabled control; convert to a sustained expect.poll(readBpm), no product constant found.
e2e/tests/timelorde-tap-tempo.spec.ts :: pressSpace :: waitForTimeout(gapMs) #1	PACING	-	the gap between synthetic Space taps must be real elapsed time for the tap-tempo median-interval math (TAP_RESET_MS=2000), packages/web/src/lib/electra/tap-tempo.ts:27.
e2e/tests/timelorde-video.spec.ts :: VIDEO OUT passes the live feed through to a downstream OUTPUT (in → display → out) :: waitForTimeout(1200) #1	STATE	-	waiting for the downstream OUTPUT canvas to show non-blank passthrough pixels; convert to expect.poll(canvasStats(outCanvas)).
e2e/tests/timelorde-video.spec.ts :: patching video_in flips the display from the OWL to the LIVE FEED, and back :: waitForTimeout(700) #1	STATE	-	waiting for the live-feed canvas to render non-blank pixels after the display flips modes; convert to expect.poll(canvasStats(...)).
e2e/tests/timelorde-video.spec.ts :: renders the owl painting when nothing is patched into video_in :: waitForTimeout(700) #1	STATE	-	waiting for the owl-painting canvas to be readable/non-blank; convert to expect.poll(canvasStats(display)).
e2e/tests/tomtom.spec.ts :: TOM DRUM real chain: SEQUENCER → trigger_in → AUDIOOUT — audible RMS + tom-band-dominant spectrum :: waitForTimeout(60) #1	STATE	-	same spectral-scoring poll loop pattern as tidy-vco; convert to a page-side expect.poll.
e2e/tests/tomtom.spec.ts :: a rack SAVED with STRIKE stuck at 1 still responds to trigger_in :: waitForTimeout(1500) #1	PACING	-	comment computes strike cadence from the SEQUENCER own 16th-note grid (stepDur=60/bpm/4) at the test BPM 120, packages/web/src/lib/audio/modules/kria.ts:376.
e2e/tests/toybox-disk-loading.spec.ts :: a BAD custom shaderSrc degrades gracefully (no crash) :: waitForTimeout(80) #1	PAINT	RISKY	loop forces one render via __toyboxFreeze(1.0) each iteration; TOYBOX has a real per-node ping-pong FBO feedback accumulator (toybox.ts per-feedback-node ping-pong float buffers), so an assumed frame count could diverge from the true accumulator state.
e2e/tests/toybox-node-batch.spec.ts :: settleFreeze :: waitForTimeout(200) #1	STATE	-	loop reads canvas average colour via average(page) each iteration until it diverges from idle and stabilises; already page-side, just needs expect.poll.
e2e/tests/toybox-node-controls.spec.ts :: assertKnobSticks :: waitForTimeout(250) #1	PACING	-	explicitly must outlast the debounce: ToyboxCard graph-wrap persistResize action debounces a store write 200ms, packages/web/src/lib/ui/modules/ToyboxCard.svelte:982.
e2e/tests/tv-librarian-audio.spec.ts :: audio_l/audio_r → AUDIO OUT: real energy reaches the terminal output :: waitForTimeout(120) #1	STATE	-	already a retry loop tracking scope/out peak with an early-exit break; convert to page-side expect.poll(readOutputStats).
e2e/tests/twotracks.spec.ts :: on spawn the module is idle — no transport LEDs active, playhead static :: waitForTimeout(500) #1	STATE	-	reads transportState before and after expecting no change; sustained-no-change expect.poll, no product constant found.
e2e/tests/unpatch-patch-point.spec.ts :: legacy patch panel: right-click UNPATCH works on a REAR-VIEW back-panel jack :: waitForTimeout(300) #1	STATE	-	after right-clicking an unpatched back jack, asserts no unpatch menu appeared; sustained-absence check, no product constant.
e2e/tests/unpatch-patch-point.spec.ts :: legacy patch panel: right-click UNPATCH works on a REAR-VIEW back-panel jack :: waitForTimeout(420) #1	PACING	-	explicitly the flip keyframe (about 360ms) must settle; FLIP_MS=360 mirrors the card-front/back-flip-in CSS keyframe, packages/web/src/lib/ui/Canvas.svelte:8764.
e2e/tests/unpatch-patch-point.spec.ts :: pollChannelRms :: waitForTimeout(40) #1	STATE	-	already a manual retry loop reading mixer channel levels via page.evaluate each iteration; convert to page-side expect.poll.
e2e/tests/unpatch-patch-point.spec.ts :: rear card: a fanned-out OUTPUT lists every cable + "Unpatch all (N)", stays viewport-clamped, and an unpatched hole opens NO menu :: waitForTimeout(300) #1	STATE	-	right-clicks an unpatched hole then asserts no unpatch menu opened; sustained-absence check, no product constant.
e2e/tests/unpatch-patch-point.spec.ts :: rear card: right-click UNPATCH removes a lane's auto-wired POLY cable (and it stays gone); undo restores it :: waitForTimeout(2500) #1	STATE	-	waits to prove the reconciler does not snap the removed cable back; convert to a sustained expect.poll(edgeSummaries), no named product interval.
e2e/tests/unpatch-patch-point.spec.ts :: rear card: unpatching POLY silences the note path at the mixer channel meter :: waitForTimeout(2500) #1	STATE	-	let the engine and reconciler settle before polling channel RMS for silence; convert to expect.poll wrapping pollChannelRms, no named product interval.
e2e/tests/vco-pitch-tracking.spec.ts :: measureVcoAt :: waitForTimeout(400) #1	STATE	-	waiting for worklet load, pitch CV propagation and analyser warm-up before reading the scope snapshot; convert to expect.poll on the engine read.
e2e/tests/vfpga-floorplan.spec.ts :: switching to a richer fabric (sync-bender) re-draws the floorplan with its legend :: waitForTimeout(100) #1	STATE	-	already a retry loop with early exit on nonZeroFrac; convert to page-side expect.poll(floorplanStats).
e2e/tests/vfpga-floorplan.spec.ts :: the floorplan is off by default and toggles a non-blank tile-grid/nets diagram :: waitForTimeout(100) #1	STATE	-	same retry-loop pattern as above; convert to expect.poll(floorplanStats).
e2e/tests/vfpga-p3-composite.spec.ts :: ${}: bends the smpte source into distinct non-black output :: waitForTimeout(150) #1	STATE	RISKY	convergence loop polling outputFingerprint delta until above 6; BENT includes framestore-howl, a real per-frame register/ping-pong feedback fabric, packages/web/src/lib/video/vfpga/specs/framestore-howl.ts.
e2e/tests/vfpga-p3-composite.spec.ts :: ${}: bends the smpte source into distinct non-black output :: waitForTimeout(300) #1	PAINT	-	settle a couple frames so the reference is stable, captured against the smpte-bars reference program, not yet the bent fabric, so a plain render-settle wait.
e2e/tests/vfpga-p3-composite.spec.ts :: chroma-rot: clip B (vin2) chroma transplants onto image A (Y/C, two-source) :: waitForTimeout(150) #1	STATE	-	retry loop polling outputSaturation until desaturated below threshold; chroma-rot has no frame-store or register (verified in specs/chroma-rot.ts), not a feedback fabric.
e2e/tests/vfpga-p3-composite.spec.ts :: chroma-rot: clip B (vin2) chroma transplants onto image A (Y/C, two-source) :: waitForTimeout(600) #1	STATE	-	waiting for the B-saturated colour phase to settle before reading outputSaturation; no product constant found.
e2e/tests/vfpga-p3-composite.spec.ts :: chroma-rot: clip B (vin2) chroma transplants onto image A (Y/C, two-source) :: waitForTimeout(600) #2	STATE	-	same pattern for the desaturated phase, feeding the following retry loop.
e2e/tests/vfpga-p3-composite.spec.ts :: framestore-howl: sustained feedback does not leak (FBOs swapped in place) :: waitForTimeout(4_000) #1	PAINT	RISKY	runs the sustained per-frame register/ping-pong feedback loop, packages/web/src/lib/video/vfpga/specs/framestore-howl.ts, long enough to expose an FBO leak; the accumulated frame count is the point of the test.
e2e/tests/vfpga-p3-composite.spec.ts :: pollStats :: waitForTimeout(150) #1	STATE	RISKY	shared retry-loop helper used across all BENT programs including framestore-howl per-frame feedback fabric.
e2e/tests/vfpga-p4-early-hd.spec.ts :: ${}: bends the smpte source into distinct non-black output :: waitForTimeout(300) #1	PAINT	-	settle a couple frames so the reference is stable against the smpte-bars reference program, not the bent fabric itself.
e2e/tests/vfpga-p4-early-hd.spec.ts :: macroblock-mosh: clip B (vin2) motion transfers onto image A (two-clip datamosh) :: waitForTimeout(1500) #1	PAINT	RISKY	let the reference fully converge to steady A: macroblock-mosh is a per-frame register/frame-store recirculating fabric, packages/web/src/lib/video/vfpga/specs/macroblock-mosh.ts.
e2e/tests/vfpga-p4-early-hd.spec.ts :: macroblock-mosh: sustained feedback does not leak (FBOs swapped in place) :: waitForTimeout(4_000) #1	PAINT	RISKY	sustained-feedback FBO-leak pattern against macroblock-mosh per-frame recirculating fabric.
e2e/tests/vfpga-p4-early-hd.spec.ts :: pollStats :: waitForTimeout(150) #1	STATE	RISKY	shared retry-loop helper, also invoked while macroblock-mosh per-frame feedback fabric is loaded.
e2e/tests/vfpga-patchpanel-presets.spec.ts :: BUG 2: loading a non-default preset visibly changes OUTPUT away from the smpte test pattern :: waitForTimeout(150) #1	STATE	-	retry loop polling outputStats until mean diverges from baseline; preset under test (tmds-sparkle) is not a feedback fabric.
e2e/tests/vfpga-patchpanel-presets.spec.ts :: settleOutput :: waitForTimeout(150) #1	STATE	-	retry loop with early exit on nonZeroFrac; convert to expect.poll(outputStats).
e2e/tests/vfpga-runner.spec.ts :: the load-preset menu lists smpte-bars and re-applies it (hot-swap stays valid) :: waitForTimeout(150) #1	STATE	-	retry loop with early exit on nonZeroFrac; smpte-bars is a static generator, not a feedback fabric.
e2e/tests/video-audio-cvgate-coverage.spec.ts :: ${}: bridges into scope.ch1 (was silent pre-#414) :: waitForTimeout(100) #1	STATE	-	CV ramp settles before reading scope peak; convert to expect.poll(readScopePeak) reaching the ramp target.
e2e/tests/video-audio-cvgate-coverage.spec.ts :: ${}: bridges into scope.ch1 (was silent pre-#414) :: waitForTimeout(400) #1	STATE	-	generic engine and AudioContext settle (worker startup, analyser registration) before baseline read; no product constant found.
e2e/tests/video-audio-output.spec.ts :: VIDEOVARISPEED audio_l -> AUDIO OUT: real energy reaches the terminal output :: waitForTimeout(120) #1	STATE	-	retry loop tracking scope/out peak with an early-exit break; convert to page-side expect.poll.
e2e/tests/video-audio-output.spec.ts :: audio edge patched BEFORE the file loads still reaches the destination (saved-patch order) :: waitForTimeout(120) #1	STATE	-	same retry-loop pattern as above.
e2e/tests/video-controls.spec.ts :: FEEDBACK wet knob changes pixel pattern :: waitForTimeout(500) #1	PAINT	RISKY	FEEDBACK is a literal per-frame ping-pong accumulator (decay: per-frame multiplier on the previous-frame texture), packages/web/src/lib/video/modules/feedback.ts:26, so the pixel pattern depends on accumulated frames, not just elapsed ms.
e2e/tests/video-controls.spec.ts :: FEEDBACK wet knob changes pixel pattern :: waitForTimeout(800) #1	PAINT	RISKY	same FEEDBACK per-frame accumulator concern after raising wet to 1.0.
e2e/tests/video-full-frame.spec.ts :: Full Frame and Fullscreen are mutually exclusive (entering Fullscreen exits Full Frame) :: waitForTimeout(300) #1	PAINT	-	let any rAF blit tick before right-clicking the video surface; canvas needs live content.
e2e/tests/video-full-frame.spec.ts :: exercise :: waitForTimeout(300) #1	PAINT	-	same let rAF blit tick pattern before right-clicking the canvas.
e2e/tests/video-fullscreen-multimonitor.spec.ts :: setup :: waitForTimeout(300) #1	PAINT	-	waits after spawnPatch so VIDEO OUT has live rendered content before the fullscreen menu is exercised.
e2e/tests/video-fullscreen.spec.ts :: VIDEO OUT fullscreen at 16:9: buffer takes the 16:9 engine aspect :: waitForTimeout(400) #1	PAINT	-	let the rAF mirror the 16:9 engine dims before reading canvas aspect.
e2e/tests/video-fullscreen.spec.ts :: VIDEO OUT fullscreen: canvas buffer takes the ENGINE aspect (no top/bottom letterbox) :: waitForTimeout(400) #1	PAINT	-	let the rAF blit tick so the card has captured live engine dims before reading aspect.
e2e/tests/video-fullscreen.spec.ts :: exercise :: waitForTimeout(400) #1	PAINT	-	let the rAF blit tick so the canvas has live content before right-clicking for the context menu.
e2e/tests/video-hide-controls.spec.ts :: dragCorner :: waitForTimeout(150) #1	STATE	-	after a mouse drag-resize, waits before the caller reads the card new bounding box; convert to expect.poll on box size, no product constant.
e2e/tests/video-hide-controls.spec.ts :: hide -> resize -> dblclick restore :: waitForTimeout(120) #1	STATE	-	waits after a restore dblclick before reading node data (hideControls and resizedWidth cleared); convert to expect.poll(readNodeData).
e2e/tests/video-hide-controls.spec.ts :: inner canvas keeps aspect-fit after resize (engine 4:3) :: waitForTimeout(150) #1	STATE	-	waits after a direct data mutation (width/height) before reading the inner canvas size; convert to expect.poll on the canvas dims.
e2e/tests/video-orientation.spec.ts :: 2. SHAPES(triangle) -> BENTBOX is upright :: waitForTimeout(600) #1	PAINT	-	waits after spawnPatch for the canvas to render the triangle before analyzeTriangleOrientation reads pixels.
e2e/tests/video-orientation.spec.ts :: 3. SHAPES(triangle) -> BENTBOX -> OUTPUT is upright :: waitForTimeout(600) #1	PAINT	-	same render-settle pattern before pixel analysis.
e2e/tests/video-orientation.spec.ts :: 4. SHAPES(triangle) -> BENTBOX -> BENTBOX -> OUTPUT is upright :: waitForTimeout(600) #1	PAINT	-	same render-settle pattern before pixel analysis.
e2e/tests/videobox-upload-perf.spec.ts :: decode-rate uploads + engine sustains a smooth frame budget :: waitForTimeout(700) #1	STATE	-	let playback settle so the decode pipeline is in steady state before reading clip dims; convert to expect.poll on a decode-state read.
e2e/tests/videocube.spec.ts :: audio_out: the derived cube-slice drone produces audible RMS at a SCOPE :: waitForTimeout(1500) #1	STATE	-	let the rings fill and the worklet load before nudging a param and polling the scope; convert to expect.poll gating on worklet readiness.
e2e/tests/videocube.spec.ts :: audio_out: the derived cube-slice drone produces audible RMS at a SCOPE :: waitForTimeout(200) #1	STATE	-	already a retry loop with early exit on best.peak above 0.02; convert to page-side expect.poll.
e2e/tests/videocube.spec.ts :: scope_out: a video trace whose shape matches the audio wave :: waitForTimeout(200) #1	STATE	-	already a retry loop with early exit on hasWave and nonZeroFrac; convert to page-side expect.poll.
e2e/tests/videocube.spec.ts :: the VIEW / slice-ROT / SCAN-SPREAD joystick pads each drag BOTH axis params :: waitForTimeout(200) #1	PAINT	-	d3-zoom transform settle after a mouse-wheel zoom, before the following pad drags; no product constant found, a CSS-transform repaint wait.
e2e/tests/videovarispeed-crop.spec.ts :: crop output routes downstream, windows the frame, and the overlay is truthful :: waitForTimeout(300) #1	PAINT	-	waits after changing the crop region for the video-driven output to redraw before reading canvas stats.
e2e/tests/videovarispeed-crop.spec.ts :: crop output routes downstream, windows the frame, and the overlay is truthful :: waitForTimeout(400) #1	PAINT	-	waits after loadAndPlay for the video surface to start drawing before reading crop and engine state.
e2e/tests/videovarispeed-output.spec.ts :: 1× / 2× / 0.5× / reverse all keep VIDEO-OUT showing moving video :: waitForTimeout(500) #1	STATE	-	waits after setting speed=0 before assertReverseScrubAdvances; convert to expect.poll gating on engine state, no product constant.
e2e/tests/videovarispeed-output.spec.ts :: 1× / 2× / 0.5× / reverse all keep VIDEO-OUT showing moving video :: waitForTimeout(600) #1	PAINT	-	waits after loadAndPlay for the video surface to start advancing before the 1x/2x/reverse assertions.
e2e/tests/videovarispeed-output.spec.ts :: SPEED knob drives <video>.playbackRate (forward varispeed) :: waitForTimeout(400) #1	PAINT	-	waits after loadAndPlay for playback to start before setting SPEED and polling playbackRate.
e2e/tests/videovarispeed-output.spec.ts :: START/END window: playback stays inside [start, end] and loops :: waitForTimeout(120) #1	PAINT	-	fixed-count sampling loop (12 iterations) reading video.currentTime; needs real elapsed video-surface playback time between samples, not a boolean to poll.
e2e/tests/videovarispeed-output.spec.ts :: assertDownstreamMoving :: waitForTimeout(200) #1	STATE	-	already a retry loop with early exit on maxBrightness above 40 and sigs.size above 2; convert to page-side expect.poll.
e2e/tests/videovarispeed-output.spec.ts :: assertReverseScrubAdvances :: waitForTimeout(150) #1	STATE	-	already a retry loop with early exit on times.size above 2; convert to page-side expect.poll.
e2e/tests/videovarispeed-switch.spec.ts :: A → B → back-to-A keeps decoding + play/pause alive; switch-back lands on live time :: waitForTimeout(1200) #1	PAINT	-	lets slot 0 play and advance before switching away; video surface needs real playback time to accumulate.
e2e/tests/videovarispeed-switch.spec.ts :: A → B → back-to-A keeps decoding + play/pause alive; switch-back lands on live time :: waitForTimeout(600) #1	PAINT	-	let B playhead and A VIRTUAL playhead advance -- video surface playback time, not a boolean state.
e2e/tests/videovarispeed-switch.spec.ts :: switchToSlot :: waitForTimeout(80) #1	PACING	-	hold high across at least 2 of the card 33ms gate polls; VideoVarispeedCard asset_gate edge-detect setInterval is 33ms, packages/web/src/lib/ui/modules/VideoVarispeedCard.svelte:861.
e2e/tests/voice-chain-art.spec.ts :: voice-chain-art: deterministic patch matches fingerprint baseline :: waitForTimeout(250) #1	PACING	-	sample 8 buffers spaced 250ms apart, less than one step at 240 BPM; spacing mirrors the SEQUENCER stepDur (60/bpm/4) formula, packages/web/src/lib/audio/modules/kria.ts:376.
e2e/tests/voice-chain-art.spec.ts :: voice-chain-art: deterministic patch matches fingerprint baseline :: waitForTimeout(500) #1	STATE	-	warm up before starting the 8-sample loop; convert to expect.poll gating on the chain producing signal.
e2e/tests/voice-chain.spec.ts :: voice-chain: Seq → VCO + ADSR → VCA → Scope → Out produces audible signal :: waitForTimeout(1500) #1	PACING	-	at 240 BPM, about 24 16th-note steps -- mirrors the SEQUENCER stepDur (60/bpm/4) formula, packages/web/src/lib/audio/modules/kria.ts:376.
e2e/tests/voice-chain.spec.ts :: voice-chain: stopping the sequencer silences the output (gate goes low) :: waitForTimeout(500) #1	PACING	-	wait long enough for the ADSR release tail to die out (release=0.05s); mirrors the ADSR release stage param, packages/web/src/lib/audio/modules/adsr.ts:98.
e2e/tests/voice-chain.spec.ts :: voice-chain: stopping the sequencer silences the output (gate goes low) :: waitForTimeout(800) #1	STATE	-	confirm audio first before reading playingPeak; convert to expect.poll(readScopePeak above threshold).
e2e/tests/voice-pitch-accuracy.spec.ts :: ${} @ FACTORY DEFAULTS: sequenced ${} measures ≈ ${} Hz at the audible output :: waitForTimeout(700) #1	STATE	-	let the transport latch the pitch and open the first gate; convert to expect.poll gating on gate/pitch readiness.
e2e/tests/voice-pitch-accuracy.spec.ts :: ${} @ FACTORY DEFAULTS: sequenced ${} measures ≈ ${} Hz at the audible output :: waitForTimeout(90) #1	PACING	-	explicitly above the 2048-sample analyser span, fresh window each poll; SCOPE analyser fftSize=2048, packages/web/src/lib/audio/modules/scope.ts:174.
e2e/tests/waveform-trace-shape.spec.ts :: SCOPE -> OUTPUT renders waveform across many rows (not a flat line) :: waitForTimeout(1000) #1	STATE	-	waits for the trace to render before reading readTraceStats; convert to expect.poll gating on trace stats.
e2e/tests/workflow-channel-columns.spec.ts :: CV BUDDY lane: REAL clip lane taps the CV Buddy inputs + (with ES-9) its return reaches the channel :: waitForTimeout(1500) #1	STATE	-	let the chain run (CV out has no in-app RMS), no audio observable per the comment; convert to a sustained expect.poll(wcolEdges) persistence check, no product constant found.
e2e/tests/workflow-dock-occupancy.spec.ts :: panTileTo :: waitForTimeout(120) #1	PAINT	-	setViewport is called with duration:0 (instant); the wait is purely to let the browser paint the new transform before the caller measures position.
e2e/tests/workflow-dock-ux.spec.ts :: panTileTo :: waitForTimeout(120) #1	PAINT	-	same instant-setViewport paint-settle pattern as workflow-dock-occupancy panTileTo.
e2e/tests/workflow-dock.spec.ts :: REAR VIEW (Tab): patch INTO the docked card — pickup from its input back jack, commit on a canvas output :: waitForTimeout(450) #1	PACING	-	flip-in keyframe settles; FLIP_MS=360 CSS keyframe, packages/web/src/lib/ui/Canvas.svelte:8764.
e2e/tests/workflow-dock.spec.ts :: REAR VIEW (Tab): patch OUT of the docked card back jacks → canvas commit :: waitForTimeout(450) #1	PACING	-	same flip-in keyframe settle, FLIP_MS=360, packages/web/src/lib/ui/Canvas.svelte:8764.
e2e/tests/workflow-lane-add-safety.spec.ts :: tidyVco gets pitch{n}→poly AND gate{n}→gate; adsr gets the gate tap; batch-1 sweep :: waitForTimeout(400) #1	STATE	-	give the janitor a tick to not wire it before asserting no edge was added; sustained-absence check, no product debounce constant found for the auto-wire janitor.
e2e/tests/workflow-master-transport.spec.ts :: master transport drives audible clip playback through the real lane chain (${}) :: waitForTimeout(400) #1	PACING	-	drain scheduled steps (lookahead); LOOKAHEAD_S=0.2 (200ms) clip scheduler lookahead, packages/web/src/lib/audio/modules/clipplayer.ts:281.
e2e/tests/workflow-shell-live-glyphs.spec.ts :: tidyVco dock hero glyph: static-silent, then MOVES when the real POLYSEQZ chain drives audio :: waitForTimeout(300) #1	STATE	-	captures dockGlyphFrame before and after and asserts byte-identical (static); sustained-no-change check, no product constant.
e2e/tests/workflow-shell.spec.ts :: 4-stack lane: ≥90px headroom above the top tile, ONE shared band top, badges fully visible :: waitForTimeout(250) #1	STATE	-	waits after each dropInShellColumn call inside a loop before reading layout; convert to expect.poll on tile position/count, no product constant.
e2e/tests/workflow-shell.spec.ts :: 4-stack lane: ≥90px headroom above the top tile, ONE shared band top, badges fully visible :: waitForTimeout(250) #2	STATE	-	same per-drop settle wait later in the same test, after dropping into a second lane.
e2e/tests/workflow-shell.spec.ts :: a lane drop persists + renders at the tight column centre, flush-stacked, no invalid state :: waitForTimeout(250) #1	STATE	-	same per-drop layout-settle pattern inside a loop.
e2e/tests/workflow-shell.spec.ts :: column members are UNIFORM width + FLUSH-stacked (no overlap, no gap) :: waitForTimeout(250) #1	STATE	-	same per-drop layout-settle pattern.
e2e/tests/workflow-shell.spec.ts :: lanes are the TIGHT ~216px shell pitch: drops land in the narrowed column + tiles fill the lane with no overlap :: waitForTimeout(250) #1	STATE	-	same per-drop layout-settle pattern.
